seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	123756406	123756729	324	*	X08501	8099	123745517	123756863	11347	-	0	inside	133	CDK2AP1
chr12	123849303	123849562	260	*	X08503	55206	123773656	123849388	75733	-	0	overlapStart	0	SBNO1
chr12	123942559	123942638	80	*	X08504	11066	123942651	123956909	14259	+	12	upstream	12	SNRNP35
chr12	123942652	123943016	365	*	X08505	11066	123942651	123956909	14259	+	0	inside	0	SNRNP35
chr12	124068869	124069140	272	*	X08506	10959	124069076	124082688	13613	+	0	overlapStart	0	TMED2
chr12	124086350	124086860	511	*	X08507	57696	124086672	124105482	18811	+	0	overlapStart	0	DDX55
chr12	124118081	124118503	423	*	X08508	1967	124105570	124118323	12754	-	0	overlapStart	0	EIF2B1
chr12	124118081	124118503	423	*	X08508	2967	124118286	124147151	28866	+	0	overlapStart	0	GTF2H3
chr12	124457490	124457943	454	*	X08509	100533183	124457762	124800570	342809	+	0	overlapStart	0	ZNF664-RFLNA
chr12	124457490	124457943	454	*	X08509	144348	124457762	124499986	42225	+	0	overlapStart	0	ZNF664
chr12	124457490	124457943	454	*	X08509	80212	124420955	124457163	36209	-	326	upstream	326	CCDC92
chr12	125052214	125052494	281	*	X08511	9612	124808957	125052010	243054	-	203	upstream	203	NCOR2
chr12	125478252	125478315	64	*	X08513	140707	125478194	125510349	32156	+	0	inside	57	BRI3BP
chr12	125478399	125478432	34	*	X08514	140707	125478194	125510349	32156	+	0	inside	204	BRI3BP
chr12	125478446	125478526	81	*	X08515	140707	125478194	125510349	32156	+	0	inside	251	BRI3BP
chr12	131323923	131323943	21	*	X08521	2054	131274145	131323819	49675	-	103	upstream	103	STX2
chr12	131356459	131356521	63	*	X08522	5901	131356617	131360826	4210	+	95	upstream	95	RAN
chr12	131356575	131356679	105	*	X08523	5901	131356617	131360826	4210	+	0	overlapStart	0	RAN
chr12	132195254	132195847	594	*	X08524	6433	132195632	132284283	88652	+	0	overlapStart	0	SFSWAP
chr12	132379048	132379096	49	*	X08525	8408	132379279	132407707	28429	+	182	upstream	182	ULK1
chr12	132379192	132379339	148	*	X08526	8408	132379279	132407707	28429	+	0	overlapStart	0	ULK1
chr12	132434428	132434571	144	*	X08528	57634	132434465	132565011	130547	+	0	overlapStart	0	EP400
chr12	132628796	132629082	287	*	X08529	317781	132621140	132628880	7741	-	0	overlapStart	0	DDX51
chr12	132628796	132629082	287	*	X08529	79050	132628993	132636986	7994	+	0	overlapStart	0	NOC4L
chr12	133066720	133066754	35	*	X08530	57666	133067157	133161773	94617	+	402	upstream	402	FBRSL1
chr12	133263988	133264097	110	*	X08532	192111	133264635	133299323	34689	+	537	upstream	537	PGAM5
chr12	133263988	133264097	110	*	X08532	5426	133200348	133263945	63598	-	42	upstream	42	POLE
chr12	133263988	133264097	110	*	X08532	5827	133264192	133281577	17386	+	94	upstream	94	PXMP2
chr12	133264117	133264182	66	*	X08533	192111	133264635	133299323	34689	+	452	upstream	452	PGAM5
chr12	133264117	133264182	66	*	X08533	5426	133200348	133263945	63598	-	171	upstream	171	POLE
chr12	133264117	133264182	66	*	X08533	5827	133264192	133281577	17386	+	9	upstream	9	PXMP2
chr12	133264194	133264218	25	*	X08534	192111	133264635	133299323	34689	+	416	upstream	416	PGAM5
chr12	133264194	133264218	25	*	X08534	5426	133200348	133263945	63598	-	248	upstream	248	POLE
chr12	133264194	133264218	25	*	X08534	5827	133264192	133281577	17386	+	0	inside	1	PXMP2
chr12	133338735	133339018	284	*	X08536	23141	133302254	133338451	36198	-	283	upstream	283	ANKLE2
chr12	133405325	133405742	418	*	X08537	2802	133345495	133405426	59932	-	0	overlapStart	0	GOLGA3
chr12	133532786	133532796	11	*	X08539	100289635	133498019	133532892	34874	-	0	inside	95	ZNF605
chr12	133706839	133707303	465	*	X08545	101060200	133696555	133707059	10505	-	0	overlapStart	0	ZNF891
chr12	133706839	133707303	465	*	X08545	10795	133707213	133783697	76485	+	0	overlapStart	0	ZNF268
chr12	133706839	133707303	465	*	X08545	7556	133707213	133736049	28837	+	0	overlapStart	0	ZNF10
chr13	20356995	20357116	122	*	X08546	55269	20277009	20357159	80151	-	0	inside	42	PSPC1
chr13	20437552	20437676	125	*	X08547	9205	20397624	20437776	40153	-	0	inside	99	ZMYM5
chr13	20735395	20735418	24	*	X08548	2700	20712395	20735183	22789	-	211	upstream	211	GJA3
chr13	21099908	21100109	202	*	X08549	51084	20977806	21100012	122207	-	0	overlapStart	0	CRYL1
chr13	21347812	21348074	263	*	X08553	221143	21303073	21348095	45023	-	0	inside	20	EEF1AKMT1
chr13	21476982	21476998	17	*	X08554	64328	21351468	21476913	125446	-	68	upstream	68	XPO4
chr13	21477049	21477063	15	*	X08555	64328	21351468	21476913	125446	-	135	upstream	135	XPO4
chr13	21477232	21477335	104	*	X08556	64328	21351468	21476913	125446	-	318	upstream	318	XPO4
chr13	21714689	21714838	150	*	X08557	10284	21714653	21723224	8572	+	0	inside	35	SAP18
chr13	21872107	21872128	22	*	X08558	650794	21872264	21967061	94798	+	135	upstream	135	MIPEPP3
chr13	21872277	21872478	202	*	X08559	650794	21872264	21967061	94798	+	0	inside	12	MIPEPP3
chr13	22178127	22178379	253	*	X08560	221154	22066828	22178355	111528	-	0	overlapStart	0	MICU2
chr13	22178391	22178403	13	*	X08561	221154	22066828	22178355	111528	-	35	upstream	35	MICU2
chr13	24463439	24463580	142	*	X08562	4285	24304328	24463587	159260	-	0	inside	6	MIPEP
chr13	25087028	25087040	13	*	X08564	143	24995069	25086948	91880	-	79	upstream	79	PARP4
chr13	25496937	25496957	21	*	X08565	55835	25456412	25497027	40616	-	0	inside	69	CENPJ
chr13	25861585	25861673	89	*	X08566	9107	25802307	25861704	59398	-	0	inside	30	MTMR6
chr13	25875677	25875743	67	*	X08567	9818	25875666	25916561	40896	+	0	inside	10	NUP58
chr13	25875774	25875861	88	*	X08568	9818	25875666	25916561	40896	+	0	inside	107	NUP58
chr13	26796198	26796224	27	*	X08571	6049	26706253	26796508	90256	-	0	inside	283	RNF6
chr13	26796237	26796692	456	*	X08572	6049	26706253	26796508	90256	-	0	overlapStart	0	RNF6
chr13	26828894	26829100	207	*	X08573	1024	26828756	26978569	149814	+	0	inside	137	CDK8
chr13	27825687	27825934	248	*	X08574	6144	27825692	27830702	5011	+	0	overlapStart	0	RPL21
chr13	27998506	27998532	27	*	X08575	2971	27998681	28009846	11166	+	148	upstream	148	GTF3A
chr13	27998661	27998945	285	*	X08576	2971	27998681	28009846	11166	+	0	overlapStart	0	GTF3A
chr13	28543281	28543336	56	*	X08580	1045	28536205	28543505	7301	-	0	inside	168	CDX2
chr13	28543370	28543402	33	*	X08581	1045	28536205	28543505	7301	-	0	inside	102	CDX2
chr13	28713480	28713690	211	*	X08582	100288730	28710980	28713311	2332	-	168	upstream	168	PAN3-AS1
chr13	29233120	29233295	176	*	X08583	51371	29233141	29253093	19953	+	0	overlapStart	0	POMP
chr13	29233330	29233394	65	*	X08584	51371	29233141	29253093	19953	+	0	inside	188	POMP
chr13	31191497	31191831	335	*	X08593	10208	31191830	31233686	41857	+	0	overlapStart	0	USPL1
chr13	31191497	31191831	335	*	X08593	3146	31032879	31191510	158632	-	0	overlapStart	0	HMGB1
chr13	31191987	31192205	219	*	X08594	10208	31191830	31233686	41857	+	0	inside	156	USPL1
chr13	31191987	31192205	219	*	X08594	3146	31032879	31191510	158632	-	476	upstream	476	HMGB1
chr13	31774083	31774135	53	*	X08597	145173	31774112	31906411	132300	+	0	overlapStart	0	B3GLCT
chr13	32889510	32889722	213	*	X08598	675	32889617	32973809	84193	+	0	overlapStart	0	BRCA2
chr13	33160312	33160339	28	*	X08599	23047	33160564	33352158	191595	+	224	upstream	224	PDS5B
chr13	33160549	33160646	98	*	X08600	23047	33160564	33352158	191595	+	0	overlapStart	0	PDS5B
chr13	34392193	34392299	107	*	X08606	5983	34392206	34540695	148490	+	0	overlapStart	0	RFC3
chr13	34392345	34392377	33	*	X08607	5983	34392206	34540695	148490	+	0	inside	138	RFC3
chr13	36920657	36920787	131	*	X08608	100507135	36920568	36943872	23305	+	0	inside	88	SPART-AS1
chr13	36920853	36920909	57	*	X08609	100507135	36920568	36943872	23305	+	0	inside	284	SPART-AS1
chr13	37573412	37573607	196	*	X08610	11340	37574678	37583751	9074	+	1070	upstream	1070	EXOSC8
chr13	37573412	37573607	196	*	X08610	29880	37523908	37573504	49597	-	0	overlapStart	0	ALG5
chr13	37574687	37575013	327	*	X08611	11340	37574678	37583751	9074	+	0	inside	8	EXOSC8
chr13	37574687	37575013	327	*	X08611	29880	37523908	37573504	49597	-	1182	upstream	1182	ALG5
chr13	39611923	39612168	246	*	X08612	387921	39612448	39624244	11797	+	279	upstream	279	NHLRC3
chr13	39611923	39612168	246	*	X08612	80209	39584002	39612213	28212	-	0	inside	44	PROSER1
chr13	41240671	41240691	21	*	X08613	2308	41048131	41240734	192604	-	0	inside	42	FOXO1
chr13	41345076	41345572	497	*	X08614	10240	41303432	41345347	41916	-	0	overlapStart	0	MRPS31
chr13	41634317	41634332	16	*	X08615	11193	41635697	41658139	22443	+	1364	upstream	1364	WBP4
chr13	41634888	41634931	44	*	X08616	11193	41635697	41658139	22443	+	765	upstream	765	WBP4
chr13	41634943	41634954	12	*	X08617	11193	41635697	41658139	22443	+	742	upstream	742	WBP4
chr13	41634995	41635005	11	*	X08618	11193	41635697	41658139	22443	+	691	upstream	691	WBP4
chr13	41706912	41706976	65	*	X08619	89890	41701709	41706936	5228	-	0	overlapStart	0	KBTBD6
chr13	41837549	41837560	12	*	X08620	9617	41790516	41837742	47227	-	0	inside	181	MTRF1
chr13	41837587	41837814	228	*	X08621	9617	41790516	41837742	47227	-	0	overlapStart	0	MTRF1
chr13	41885470	41885530	61	*	X08622	79612	41885341	41951166	65826	+	0	inside	128	NAA16
chr13	42535092	42535478	387	*	X08623	100507240	42535305	42555701	20397	+	0	overlapStart	0	VWA8-AS1
chr13	42535092	42535478	387	*	X08623	23078	42140961	42535221	394261	-	0	overlapStart	0	VWA8
chr13	44360945	44361252	308	*	X08628	55068	43787666	44361116	573451	-	0	overlapStart	0	ENOX1
chr13	45151451	45151501	51	*	X08629	8848	45006279	45150701	144423	-	749	upstream	749	TSC22D1
chr13	45151907	45151921	15	*	X08630	8848	45006279	45150701	144423	-	1205	upstream	1205	TSC22D1
chr13	45151940	45151997	58	*	X08631	8848	45006279	45150701	144423	-	1238	upstream	1238	TSC22D1
chr13	45694575	45694659	85	*	X08633	2963	45694631	45858239	163609	+	0	overlapStart	0	GTF2F2
chr13	45694676	45694733	58	*	X08634	2963	45694631	45858239	163609	+	0	inside	44	GTF2F2
chr13	45914617	45914992	376	*	X08635	100190939	45915480	45965618	50139	+	487	upstream	487	TPT1-AS1
chr13	45915277	45915370	94	*	X08636	100190939	45915480	45965618	50139	+	109	upstream	109	TPT1-AS1
chr13	45915277	45915370	94	*	X08636	7178	45911304	45915297	3994	-	0	overlapStart	0	TPT1
chr13	45992371	45992554	184	*	X08638	253512	45967454	45992516	25063	-	0	overlapStart	0	SLC25A30
chr13	46626879	46626905	27	*	X08639	100509894	46626983	46675482	48500	+	77	upstream	77	CPB2-AS1
chr13	46626879	46626905	27	*	X08639	23091	46529805	46626894	97090	-	0	overlapStart	0	ZC3H13
chr13	46627025	46627035	11	*	X08640	100509894	46626983	46675482	48500	+	0	inside	41	CPB2-AS1
chr13	46627025	46627035	11	*	X08640	23091	46529805	46626894	97090	-	130	upstream	130	ZC3H13
chr13	47127304	47127354	51	*	X08642	23143	47127296	47327175	199880	+	0	inside	7	LRCH1
chr13	47127383	47127421	39	*	X08643	23143	47127296	47327175	199880	+	0	inside	86	LRCH1
chr13	48611757	48612014	258	*	X08644	55270	48611703	48621282	9580	+	0	inside	53	NUDT15
chr13	48611757	48612014	258	*	X08644	8803	48516791	48612125	95335	-	0	inside	110	SUCLA2
chr13	48612079	48612238	160	*	X08645	8803	48516791	48612125	95335	-	0	overlapStart	0	SUCLA2
chr13	48669163	48669307	145	*	X08646	29079	48649864	48669277	19414	-	0	overlapStart	0	MED4
chr13	49550090	49550139	50	*	X08647	22862	49550048	49783915	233868	+	0	inside	41	FNDC3A
chr13	50159640	50159668	29	*	X08648	55213	50106082	50159719	53638	-	0	inside	50	RCBTB1
chr13	50510358	50510559	202	*	X08650	57213	50486842	50510625	23784	-	0	inside	65	SPRYD7
chr13	50571159	50571172	14	*	X08651	100500908	50570551	50570637	87	-	521	upstream	521	MIR3613
chr13	50571159	50571172	14	*	X08651	10206	50571143	50592603	21461	+	0	inside	15	TRIM13
chr13	50699713	50699787	75	*	X08654	8847	50556688	50699677	142990	-	35	upstream	35	DLEU2
chr13	50699964	50700021	58	*	X08655	8847	50556688	50699677	142990	-	286	upstream	286	DLEU2
chr13	51796227	51796263	37	*	X08656	220108	51796470	51858377	61908	+	206	upstream	206	FAM124A
chr13	51796466	51796560	95	*	X08657	220108	51796470	51858377	61908	+	0	overlapStart	0	FAM124A
chr13	52027007	52027201	195	*	X08658	26512	51935701	52027275	91575	-	0	inside	73	INTS6
chr13	52027435	52027537	103	*	X08659	26512	51935701	52027275	91575	-	159	upstream	159	INTS6
chr13	52027819	52027831	13	*	X08660	26512	51935701	52027275	91575	-	543	upstream	543	INTS6
chr13	52158505	52158690	186	*	X08661	115825	52158484	52336171	177688	+	0	inside	20	WDFY2
chr13	53024725	53024736	12	*	X08664	51028	52986737	53024763	38027	-	0	inside	26	VPS36
chr13	53024829	53024869	41	*	X08665	51028	52986737	53024763	38027	-	65	upstream	65	VPS36
chr13	53191372	53191784	413	*	X08666	144983	53191605	53217919	26315	+	0	overlapStart	0	HNRNPA1L2
chr13	53226688	53226701	14	*	X08667	10910	53226831	53262433	35603	+	129	upstream	129	SUGT1
chr13	53226815	53227152	338	*	X08668	10910	53226831	53262433	35603	+	0	overlapStart	0	SUGT1
chr13	73301743	73301831	89	*	X08670	440145	73282495	73301938	19444	-	0	inside	106	MZT1
chr13	73301743	73301831	89	*	X08670	79866	73302042	73330328	28287	+	210	upstream	210	BORA
chr13	74707906	74708101	196	*	X08673	11278	74260149	74708394	448246	-	0	inside	292	KLF12
chr13	76111969	76112030	62	*	X08675	170622	76099350	76111991	12642	-	0	overlapStart	0	COMMD6
chr13	76123660	76123702	43	*	X08676	7347	76123616	76180156	56541	+	0	inside	43	UCHL3
chr13	76123830	76123959	130	*	X08677	7347	76123616	76180156	56541	+	0	inside	213	UCHL3
chr13	77566253	77566268	16	*	X08678	1203	77566059	77576652	10594	+	0	inside	193	CLN5
chr13	77566293	77566382	90	*	X08679	1203	77566059	77576652	10594	+	0	inside	233	CLN5
chr13	77901101	77901465	365	*	X08683	23077	77618792	77901177	282386	-	0	overlapStart	0	MYCBP2
chr13	77901565	77901612	48	*	X08684	23077	77618792	77901177	282386	-	387	upstream	387	MYCBP2
chr13	79980596	79980702	107	*	X08688	100505538	79980444	79998468	18025	+	0	inside	151	RBM26-AS1
chr13	79980596	79980702	107	*	X08688	64062	79894100	79979923	85824	-	672	upstream	672	RBM26
chr13	80055087	80055097	11	*	X08689	100874208	80051499	80055366	3868	-	0	inside	268	NDFIP2-AS1
chr13	80055087	80055097	11	*	X08689	54602	80055259	80130212	74954	+	161	upstream	161	NDFIP2
chr13	80055278	80055599	322	*	X08690	100874208	80051499	80055366	3868	-	0	overlapStart	0	NDFIP2-AS1
chr13	80055278	80055599	322	*	X08690	54602	80055259	80130212	74954	+	0	inside	18	NDFIP2
chr13	80055614	80055684	71	*	X08691	100874208	80051499	80055366	3868	-	247	upstream	247	NDFIP2-AS1
chr13	88323537	88323703	167	*	X08692	26050	88324870	88331870	7001	+	1166	upstream	1166	SLITRK5
chr13	88323537	88323703	167	*	X08692	642345	88096242	88323218	226977	-	318	upstream	318	MIR4500HG
chr13	91999536	91999583	48	*	X08693	407975	92000074	92006829	6756	+	490	upstream	490	MIR17HG
chr13	91999735	91999757	23	*	X08694	407975	92000074	92006829	6756	+	316	upstream	316	MIR17HG
chr13	91999902	92000097	196	*	X08695	407975	92000074	92006829	6756	+	0	overlapStart	0	MIR17HG
chr13	92000172	92000258	87	*	X08696	407975	92000074	92006829	6756	+	0	inside	97	MIR17HG
chr13	92000925	92001201	277	*	X08700	406980	92002859	92003645	787	+	1657	upstream	1657	MIR19B1
chr13	92001234	92001468	235	*	X08701	406980	92002859	92003645	787	+	1390	upstream	1390	MIR19B1
chr13	95248370	95248509	140	*	X08703	23483	95226308	95248511	22204	-	0	inside	1	TGDS
chr13	95253692	95253855	164	*	X08704	160897	95254104	95286899	32796	+	248	upstream	248	GPR180
chr13	98086238	98086249	12	*	X08706	5911	98086475	98120252	33778	+	225	upstream	225	RAP2A
chr13	98086273	98086283	11	*	X08707	5911	98086475	98120252	33778	+	191	upstream	191	RAP2A
chr13	98086303	98086324	22	*	X08708	5911	98086475	98120252	33778	+	150	upstream	150	RAP2A
chr13	98086685	98086880	196	*	X08709	5911	98086475	98120252	33778	+	0	inside	209	RAP2A
chr13	99852860	99852895	36	*	X08711	100289373	99848628	99853011	4384	-	0	inside	115	UBAC2-AS1
chr13	99852860	99852895	36	*	X08711	337867	99852679	100038753	186075	+	0	inside	180	UBAC2
chr13	100153427	100153656	230	*	X08713	9375	100153628	100216302	62675	+	0	overlapStart	0	TM9SF2
chr13	101241001	101241054	54	*	X08714	87769	101182418	101241046	58629	-	0	overlapStart	0	GGACT
chr13	101241094	101241154	61	*	X08715	87769	101182418	101241046	58629	-	47	upstream	47	GGACT
chr13	101241236	101241251	16	*	X08716	87769	101182418	101241046	58629	-	189	upstream	189	GGACT
chr13	103425979	103426132	154	*	X08718	93081	103418463	103426149	7687	-	0	inside	16	TEX30
chr13	103451300	103451330	31	*	X08719	54841	103451399	103493888	42490	+	68	upstream	68	BIVM
chr13	103451300	103451330	31	*	X08719	79070	103436631	103451404	14774	-	0	inside	73	POGLUT2
chr13	103452624	103452678	55	*	X08720	79070	103436631	103451404	14774	-	1219	upstream	1219	POGLUT2
chr13	107187737	107187770	34	*	X08721	1948	107142079	107187388	45310	-	348	upstream	348	EFNB2
chr13	107187860	107187959	100	*	X08722	1948	107142079	107187388	45310	-	471	upstream	471	EFNB2
chr13	107220336	107220555	220	*	X08724	55082	107195662	107220514	24853	-	0	overlapStart	0	ARGLU1
chr13	107220570	107220615	46	*	X08725	55082	107195662	107220514	24853	-	55	upstream	55	ARGLU1
chr13	108870556	108870996	441	*	X08727	3981	108859792	108870716	10925	-	0	overlapStart	0	LIG4
chr13	108870556	108870996	441	*	X08727	84945	108870763	108886603	15841	+	0	overlapStart	0	ABHD13
chr13	111367594	111367670	77	*	X08734	79587	111293757	111365950	72194	-	1643	upstream	1643	CARS2
chr13	113242326	113242756	431	*	X08740	10426	113139328	113242481	103154	-	0	overlapStart	0	TUBGCP3
chr13	113344375	113344557	183	*	X08741	23250	113344643	113541482	196840	+	85	upstream	85	ATP11A
chr13	113862834	113863458	625	*	X08742	55795	113831853	113863029	31177	-	0	overlapStart	0	PCID2
chr13	113862834	113863458	625	*	X08742	8451	113863086	113919392	56307	+	0	overlapStart	0	CUL4A
chr13	113863491	113863513	23	*	X08743	55795	113831853	113863029	31177	-	461	upstream	461	PCID2
chr13	113951164	113951637	474	*	X08744	3916	113951469	113977741	26273	+	0	overlapStart	0	LAMP1
chr13	114144845	114145395	551	*	X08746	55002	114145308	114204544	59237	+	0	overlapStart	0	TMCO3
chr13	114144845	114145395	551	*	X08746	55208	114110134	114145023	34890	-	0	overlapStart	0	DCUN1D2
chr13	114238513	114238572	60	*	X08747	7027	114239003	114295788	56786	+	430	upstream	430	TFDP1
chr13	114238608	114238932	325	*	X08748	7027	114239003	114295788	56786	+	70	upstream	70	TFDP1
chr13	115000167	115000456	290	*	X08752	8881	115000362	115038150	37789	+	0	overlapStart	0	CDC16
chr13	115079694	115080204	511	*	X08753	283489	115079965	115092803	12839	+	0	overlapStart	0	CHAMP1
chr14	20774154	20774154	1	*	X08754	91875	20757301	20774153	16853	-	0	upstream	0	TTC5
chr14	20811241	20811272	32	*	X08755	10038	20811773	20826063	14291	+	500	upstream	500	PARP2
chr14	20811241	20811272	32	*	X08755	85495	20811230	20811570	341	-	0	inside	297	RPPH1
chr14	20811781	20811801	21	*	X08756	10038	20811773	20826063	14291	+	0	inside	7	PARP2
chr14	20811781	20811801	21	*	X08756	85495	20811230	20811570	341	-	210	upstream	210	RPPH1
chr14	20923337	20923449	113	*	X08757	328	20923290	20925931	2642	+	0	inside	46	APEX1
chr14	20923337	20923449	113	*	X08757	55644	20915207	20923267	8061	-	69	upstream	69	OSGEP
chr14	20929614	20929662	49	*	X08758	90809	20926012	20929637	3626	-	0	overlapStart	0	PIP4P1
chr14	20937552	20937606	55	*	X08759	4860	20937538	20946165	8628	+	0	inside	13	PNP
chr14	20937641	20937807	167	*	X08760	4860	20937538	20946165	8628	+	0	inside	102	PNP
chr14	21150962	21150985	24	*	X08770	283	21152336	21162345	10010	+	1350	upstream	1350	ANG
chr14	21150962	21150985	24	*	X08770	6038	21152336	21168758	16423	+	1350	upstream	1350	RNASE4
